id:ID,name,birth_date,place_of_birth,occupation,:LABEL
Q4757430,Andrew J. Richards,1955-01-21T00:00:00Z,Leeds,astronomer,Human
Q1248105,Aleksei Losev,1893-09-22T00:00:00Z,Novocherkassk,translator,Human
Q5078861,Charles Hayes,1678-01-01T00:00:00Z,England,mathematician,Human
Q1384858,Willem 's Gravesande,1688-09-26T00:00:00Z,'s-Hertogenbosch,mathematician,Human
Q783922,Joan Oró,1923-10-26T00:00:00Z,Lleida,politician,Human
Q2775811,Sundaram,1908-03-22T00:00:00Z,Bharuch,writer,Human
Q744019,Max Pezzali,1967-11-14T00:00:00Z,Pavia,writer,Human
Q892124,Buenaventura Carlos Aribau,1798-11-04T00:00:00Z,Barcelona,writer,Human
Q3850969,Július Barč-Ivan,1909-05-01T00:00:00Z,Krompachy,writer,Human
Q3021503,Philippe Vayringe,1684-09-20T00:00:00Z,Nouillonpont,teacher,Human
Q5909536,Hosur Narasimhaiah,1921-06-06T00:00:00Z,Hossur,physicist,Human
Q726175,Gunnar Nordström,1881-03-12T00:00:00Z,Helsinki,physicist,Human
Q927848,Nicholas Saunderson,1682-01-01T00:00:00Z,Thurlstone,mathematician,Human
Q3609265,Aldo Mondino,1938-10-04T00:00:00Z,Turin,painter,Human
Q3129354,Sean M. Carroll,1966-10-05T00:00:00Z,Philadelphia,physicist,Human
Q735029,Rita Kuti-Kis,1978-02-13T00:00:00Z,Lengyeltóti,tennis player,Human
Q72913,Helene Stöcker,1869-11-13T00:00:00Z,Elberfeld,abortion rights activist,Human
Q76688,Hans-Hermann Hoppe,1949-09-02T00:00:00Z,Peine,economist,Human
Q83041,Anaxagoras,-0499-01-01T00:00:00Z,Klazomenai,mathematician,Human
Q152524,Robert Capa,1913-10-22T00:00:00Z,Budapest,professional photographer,Human
Q98358,Franziska Tiburtius,1843-01-24T00:00:00Z,Q866270,physician,Human
Q77476,Friedrich von Gentz,1764-05-02T00:00:00Z,Wrocław,writer,Human
Q107995,Tatjana Gsovsky,1901-03-18T00:00:00Z,Moscow,dance teacher,Human
Q109063,Jimmy Cliff,1944-07-30T00:00:00Z,Saint James Parish,singer,Human
Q108555,Giuseppe Tartini,1692-04-08T00:00:00Z,Piran,musicologist,Human
Q107797,Mathias Döpfner,1963-01-15T00:00:00Z,Bonn,supervisory board member,Human
Q108576,Daniel Carleton Gajdusek,1923-09-09T00:00:00Z,Yonkers,physician,Human
Q108597,Dave Brubeck,1920-12-06T00:00:00Z,Concord,musician,Human
Q108301,Maurice Utrillo,1883-12-26T00:00:00Z,18th arrondissement of Paris,painter,Human
Q107933,Jim Belushi,1954-06-15T00:00:00Z,Wheaton,singer,Human
Q109053,Art Tatum,1909-10-13T00:00:00Z,Toledo,musician,Human
Q6933303,Mujahid Kamran,1951-01-23T00:00:00Z,Gujrat,theoretical physicist,Human
Q20071776,Tzvi Fishman,1950-04-27T00:00:00Z,United States,executive producer,Human
Q26702906,"John H. Miller, Jr.",,United States,physicist,Human
Q6310097,Julius Sumner Miller,1909-05-17T00:00:00Z,Billerica,physicist,Human
Q16196839,Mark Blyth,1967-01-01T00:00:00Z,Dundee,university teacher,Human
Q15990111,Rae Helen Langton,1961-02-14T00:00:00Z,Ludhiana,philosopher,Human
Q122965,Erich von Däniken,1935-04-14T00:00:00Z,Zofingen,non-fiction writer,Human
Q23084415,Samarendra Kumar Mitra,1916-03-14T00:00:00Z,Kolkata,mathematician,Human
Q20851299,Pierre Fortin,1944-08-18T00:00:00Z,,economist,Human
Q25588433,E. P. Menon,1936-01-01T00:00:00Z,Thrissur,docent,Human
Q10312206,João Signorelli,1956-12-22T00:00:00Z,Cambuquira,stage actor,Human
Q20968412,Marina Garcés,1973-05-30T00:00:00Z,Barcelona,professor,Human
Q50414311,Y.G. Srimati,1926-08-25T00:00:00Z,Mysore,singer,Human
Q61389733,Shobha Ram Kumawat,1914-01-07T00:00:00Z,Kathumar,politician,Human
Q16601101,Martí Olivella i Solé,1955-01-01T00:00:00Z,Barcelona,social activist,Human
Q122972,Louis Agassiz,1807-05-28T00:00:00Z,Môtiers,naturalist,Human
Q13563069,Joan Bondurant,1918-12-16T00:00:00Z,Great Bend,political scientist,Human
Q220308,Seth Rogen,1982-04-15T00:00:00Z,Vancouver,comedian,Human
Q19945145,Henri Malvaux,1908-04-27T00:00:00Z,Beauzée-sur-Aire,painter,Human
Q7358384,Roger Ing,1933-01-01T00:00:00Z,Guangzhou,artist,Human
Q12735184,Max W. Arnold,1897-03-25T00:00:00Z,Iași,watercolorist,Human
Q55435314,Luis Álvarez Lencero,1923-08-09T00:00:00Z,Badajoz,poet,Human
Q15402320,Nina Arbore,1889-10-08T00:00:00Z,Tecuci,painter,Human
Q12068907,Max Shertz,1933-03-25T00:00:00Z,Brooklyn,painter,Human
Q77428188,Gundolf Meyer-Hentschel,,Andernach,inventor,Human
Q116884447,Mariette Teisserenc,1940-03-05T00:00:00Z,Grand-Couronne,plastic artist,Human
Q116151989,Jean-Paul Hinieu,1942-01-01T00:00:00Z,Langourla,painter,Human
Q6168423,Jazzamoart,1951-05-28T00:00:00Z,Irapuato,painter,Human
Q28037410,Chester Snowden,1900-01-01T00:00:00Z,Elgin,painter,Human
Q114093356,Zoi-Souzi Actypi,1927-01-01T00:00:00Z,Athens,painter,Human
Q7325528,Richard Erdman,1952-05-20T00:00:00Z,Princeton,sculptor,Human
Q4146041,Josep Capuz,1884-08-29T00:00:00Z,Valencia,sculptor,Human
Q119349650,Ramón Irago Silva,1940-06-29T00:00:00Z,"Moldes, Melide",priest,Human
Q18344316,Gershon Benjamin,1899-01-06T00:00:00Z,Piatra Neamț,painter,Human
Q52555609,Franco Garelli,1909-10-19T00:00:00Z,Diano d'Alba,sculptor,Human
Q6551843,Linda Montano,1942-01-18T00:00:00Z,Saugerties,performance artist,Human
Q6148601,Tomás Peliguet,,,painter,Human
Q70250902,Aleksandr Andreyevich Reutov,1936-04-03T00:00:00Z,Q28512233,painter,Human
Q105670239,Bariq Cobbs,,,painter,Human
Q6137199,James Kelsey,1964-11-15T00:00:00Z,Milwaukee,sculptor,Human
Q7365903,Ronnie Landfield,1947-01-09T00:00:00Z,The Bronx,painter,Human
Q5591,Pinturicchio,1454-01-01T00:00:00Z,Perugia,painter,Human
Q5997572,Ilene Meyer,1939-12-30T00:00:00Z,Seattle,artist,Human
Q16380772,Ēduard Artsrunyan,1929-12-28T00:00:00Z,Gyumri,painter,Human
Q6787470,Matija Vuković,1925-07-26T00:00:00Z,Platičevo,sculptor,Human
Q7381252,Russ Warren,1951-12-29T00:00:00Z,"Washington, D.C.",painter,Human
Q4873326,Batu Siharulidze,1960-05-07T00:00:00Z,Kutaisi,sculptor,Human
Q7563272,Soraida Martinez,1956-07-30T00:00:00Z,Manhattan,painter,Human
Q5298294,Dorothy Annan,1908-01-19T00:00:00Z,Manaus,painter,Human
Q23716890,Margaret Peterson,1902-06-03T00:00:00Z,Seattle,illustrator,Human
Q105349,Oscar Peterson,1925-08-15T00:00:00Z,Montreal,bandleader,Human
Q105460,John Denver,1943-12-31T00:00:00Z,Roswell,actor,Human
Q105338,Geert Wilders,1963-09-06T00:00:00Z,Venlo,politician,Human
Q113735457,Julia Erlacher,2000-05-10T00:00:00Z,,athletics competitor,Human
Q129378095,Chelsea Dinorath,2000-02-24T00:00:00Z,Luanda,singer,Human
Q100774937,Luca Nardi,2003-08-06T00:00:00Z,Pesaro,tennis player,Human
Q64347071,Flavio Cobolli,2002-05-06T00:00:00Z,Florence,association football player,Human
Q126960486,Taleb Alisalem,1992-01-01T00:00:00Z,Sahrawi refugee camps,political activist,Human
Q92644007,Paul Cudenec,1963-01-01T00:00:00Z,,author,Human
Q123190,Jean Piaget,1896-08-09T00:00:00Z,Neuchâtel,psychologist,Human
Q131112,Paul Krugman,1953-02-28T00:00:00Z,Albany,writer,Human
Q123034,Huldrych Zwingli,1484-01-10T00:00:00Z,Wildhaus,writer,Human
Q123150,Francesco Borromini,1599-09-25T00:00:00Z,Bissone,engineer,Human
Q122976,Hans Urs von Balthasar,1905-08-12T00:00:00Z,Lucerne,writer,Human
Q123089,Benjamin Constant,1767-10-25T00:00:00Z,Lausanne,writer,Human
Q123075,Robert Walser,1878-04-15T00:00:00Z,Biel/Bienne,prose writer,Human
Q123057,Augustin-Pyramus de Candolle,1778-02-04T00:00:00Z,Geneva,naturalist,Human
Q123078,Robert A. Heinlein,1907-07-07T00:00:00Z,Butler,literary critic,Human
Q123071,Arnold Böcklin,1827-10-16T00:00:00Z,Basel,painter,Human
Q109216,Paul ten Bruggencate,1901-02-24T00:00:00Z,Arosa,university teacher,Human
Q110477,Cannonball Adderley,1928-09-15T00:00:00Z,Tampa,composer,Human
Q109612,Thelonious Monk,1917-10-10T00:00:00Z,Rocky Mount,composer,Human
Q110126,Hrant Dink,1954-09-15T00:00:00Z,Malatya,editing staff,Human
Q110841,Christoph Niemann,1970-01-01T00:00:00Z,Waiblingen,writer,Human
Q110294,Jan Pieterszoon Sweelinck,1562-05-01T00:00:00Z,Deventer,organist,Human
Q110935,William Lipscomb,1919-12-09T00:00:00Z,Cleveland,chemist,Human
Q110942,Alan MacDiarmid,1927-04-14T00:00:00Z,Masterton,engineer,Human
Q110181,Henrietta Swan Leavitt,1868-07-04T00:00:00Z,Lancaster,astronomer,Human
Q109415,Hermann Suchier,1848-12-11T00:00:00Z,Bad Karlshafen,university teacher,Human
Q110698,Peter Munz,1921-05-12T00:00:00Z,Chemnitz,historian,Human
Q111074,John Barry,1933-11-03T00:00:00Z,York,composer,Human
Q111073,Alfred Partikel,1888-10-07T00:00:00Z,Gołdap,painter,Human
Q8998,Mo Yan,1955-02-17T00:00:00Z,Gaomi,novelist,Human
Q441990,Vanna Bonta,1958-04-03T00:00:00Z,Florence,novelist,Human
Q155887,Luitzen Egbertus Jan Brouwer,1881-02-27T00:00:00Z,Overschie,mathematician,Human
Q230476,Kate Chopin,1850-02-08T00:00:00Z,St. Louis,writer,Human
Q311772,Donald Davidson,1917-03-06T00:00:00Z,Springfield,university teacher,Human
Q296524,Jon Lovitz,1957-07-21T00:00:00Z,Tarzana,voice actor,Human
Q336519,Elmore Leonard,1925-10-11T00:00:00Z,New Orleans,prose writer,Human
Q355411,Luca Turilli,1972-03-05T00:00:00Z,Trieste,pianist,Human
Q621437,Bear McCreary,1979-02-17T00:00:00Z,Fort Lauderdale,musician,Human
Q583015,Jacques Amans,1801-05-29T00:00:00Z,Maastricht,painter,Human
Q609441,Pierre Marie,1853-09-09T00:00:00Z,Paris,neurologist,Human
Q470758,Colm Tóibín,1955-05-30T00:00:00Z,Enniscorthy,writer,Human
Q347209,Vasile Dîncu,1961-11-25T00:00:00Z,Runcu Salvei,writer,Human
Q299965,Ralph Ellison,1914-03-01T00:00:00Z,Oklahoma City,journalist,Human
Q452119,Charles Gleyre,1806-05-02T00:00:00Z,Chevilly,painter,Human
Q123280,Francis Crick,1916-06-08T00:00:00Z,Northampton,writer,Human
Q123216,Q123216,1935-10-30T00:00:00Z,Csikvánd,writer,Human
Q1442423,Gabriel Jean Edmond Séailles,1852-06-27T00:00:00Z,Paris,philosophy historian,Human
Q1386165,Felix Adler,1851-08-13T00:00:00Z,Alzey,literary scholar,Human
Q6004524,Reza Negarestani,1977-01-01T00:00:00Z,Shiraz,philosopher,Human
Q4018562,Keith Lewin,,Kent,scientist,Human
Q5402465,Fredrik Bergbom,1785-07-10T00:00:00Z,Kemi,philosopher,Human
Q546044,Thakazhi Sivasankara Pillai,1914-01-01T00:00:00Z,Thakazhy,novelist,Human
Q519894,Antoni Lange,1862-04-28T00:00:00Z,Warsaw,writer,Human
Q3532812,M. T. Vasudevan Nair,1933-07-15T00:00:00Z,Kudallur,writer,Human
Q495754,Tobias Wolff,1945-06-19T00:00:00Z,Birmingham,university teacher,Human
Q2182806,Axel Leijonhufvud,1933-09-06T00:00:00Z,Hässleholm,economist,Human
Q2915527,Monroe Beardsley,1915-12-10T00:00:00Z,Bridgeport,journalist,Human
Q6992366,Shem-Tov Gefen,1856-05-02T00:00:00Z,Russian Empire,mathematician,Human
Q984448,Thomas Piketty,1971-05-07T00:00:00Z,Clichy,economist,Human
Q3419113,Raoul Allier,1862-06-29T00:00:00Z,Vauvert,theologian,Human
Q3123686,Géraldine Muhlmann,1972-01-12T00:00:00Z,Strasbourg,journalist,Human
Q1853158,Paul Davidson,1930-10-23T00:00:00Z,Brooklyn,economist,Human
Q1572346,Victoria Chick,1936-01-01T00:00:00Z,Berkeley,economist,Human
Q200768,Dennis Quaid,1954-04-09T00:00:00Z,Houston,actor,Human
Q312410,Epicharmus of Kos,-0539-01-01T00:00:00Z,Kos,mathematician,Human
Q182870,Mario Puzo,1920-10-15T00:00:00Z,New York City,diplomat,Human
Q319547,Walter Veltroni,1955-07-03T00:00:00Z,Rome,writer,Human
Q230353,Barbora Strýcová,1986-03-28T00:00:00Z,Plzeň,athlete,Human
Q241583,Bret Easton Ellis,1964-03-07T00:00:00Z,Los Angeles,writer,Human
Q294992,Ann Scott,1965-11-03T00:00:00Z,Boulogne-Billancourt,novelist,Human
Q269636,Paula Ormaechea,1992-09-28T00:00:00Z,Sunchales,tennis player,Human
Q273903,Scout Niblett,1973-09-29T00:00:00Z,Stone,singer,Human
Q232566,Hsieh Su-Wei,1986-01-04T00:00:00Z,Kaohsiung,tennis player,Human
Q297040,Apollonius of Tyana,0015-01-01T00:00:00Z,Tyana,mathematician,Human
Q76414,Ludwig Bemelmans,1898-04-27T00:00:00Z,Merano,illustrator,Human
Q76416,Andreas Achenbach,1815-09-29T00:00:00Z,Kassel,illustrator,Human
Q76420,Georg Cantor,1845-03-03T00:00:00Z,Saint Petersburg,mathematician,Human
Q15127513,Mariana Mazzucato,1968-06-16T00:00:00Z,Rome,author,Human
Q8015609,William Michaelian,1956-05-20T00:00:00Z,Dinuba,novelist,Human
Q8951073,Deng Xiaomang,1948-04-01T00:00:00Z,,philosopher,Human
Q7609759,Stephen Law,1960-12-12T00:00:00Z,Cambridge,philosopher,Human
Q362254,Takuya Kimura,1972-11-13T00:00:00Z,Chofu,actor,Human
Q1368307,Mateiu Caragiale,1885-03-25T00:00:00Z,Romania,writer,Human
Q741373,Alexander Kazbegi,1848-01-20T00:00:00Z,Stepantsminda,actor,Human
Q784090,Michael Landau,1958-06-01T00:00:00Z,Los Angeles,musician,Human
Q1876813,Luiz Ruffato,1961-02-04T00:00:00Z,Cataguases,writer,Human
Q1240178,James Burnham,1905-11-22T00:00:00Z,Chicago,economist,Human
Q3103482,Georges Schoeters,1930-04-22T00:00:00Z,Antwerp,resistance fighter,Human
Q3304551,Mehmet Murat Somer,1959-01-01T00:00:00Z,Ankara,screenwriter,Human
Q957007,Dhafer Youssef,1967-11-19T00:00:00Z,Monastir,composer,Human
Q3069371,Ibn al‐Ha'im al‐Ishbili,1213-01-01T00:00:00Z,Seville,astronomer,Human
Q724607,Luigi Amoroso,1886-03-26T00:00:00Z,Naples,mathematician,Human
Q687662,Stefano Caldoro,1960-12-03T00:00:00Z,Campobasso,politician,Human
Q2386938,Binet-Valmer,1875-06-03T00:00:00Z,Geneva,biographer,Human
Q1083378,Carlo Lottieri,1960-11-06T00:00:00Z,Brescia,philosopher,Human
Q724163,River Viiperi,1991-08-04T00:00:00Z,Ibiza,model,Human
Q355341,Mana,1969-03-19T00:00:00Z,Hiroshima,composer,Human
Q599395,Iwan B,1984-10-02T00:00:00Z,Les Lilas,singer,Human
Q3034335,Dom Duff,1960-08-20T00:00:00Z,Plouescat,singer-songwriter,Human
Q91,Abraham Lincoln,1809-02-12T00:00:00Z,Sinking Spring Farm,writer,Human
Q122392,Jacob Bernoulli,1655-01-05T00:00:00Z,Basel,physician,Human
Q51101,Jolin Tsai,1980-09-15T00:00:00Z,Xinzhuang District,singer,Human
Q4790538,Arif Dirlik,1940-11-23T00:00:00Z,Mersin,historian,Human
Q7297230,Ray Brassier,1965-01-01T00:00:00Z,London,translator,Human
Q4260704,Li Minqi,1969-01-01T00:00:00Z,,economist,Human
Q4305318,Natalia Moszkowska,1886-05-01T00:00:00Z,Warsaw,economist,Human
Q6756421,Marcello Musto,1976-04-14T00:00:00Z,Naples,sociologist,Human
Q3847291,Maria Giovanna Maglie,1952-08-03T00:00:00Z,Venice,philosopher,Human
Q1101136,Cliff Eidelman,1964-12-05T00:00:00Z,Los Angeles,conductor,Human
Q3275249,Marie-Élisabeth Cavé,1806-01-01T00:00:00Z,Paris,art educator,Human
Q2564908,Alexandre Soumet,1786-01-29T00:00:00Z,Castelnaudary,playwright,Human
Q3237550,Li Hua,1907-03-06T00:00:00Z,Panyu District,painter,Human
Q991563,Bruce Broughton,1945-03-08T00:00:00Z,Los Angeles,conductor,Human
Q16207332,Kura,1987-08-21T00:00:00Z,Leiria,musician,Human
Q7396400,Sabrina Carpenter,1999-05-11T00:00:00Z,Quakertown,singer,Human
Q6525020,Leona Wood,1921-05-21T00:00:00Z,Seattle,painter,Human
Q15123969,Sam Smith,1992-05-19T00:00:00Z,London,hip hop producer,Human
Q3588277,Émile Lessore,1805-04-19T00:00:00Z,former 2nd arrondissement of Paris,painter,Human
Q6490253,Larry Elder,1952-04-27T00:00:00Z,Los Angeles,journalist,Human
Q117353737,James Dadswell,1998-09-15T00:00:00Z,Santa Monica,film director,Human
Q12864325,Vazha Gigashvili,1936-10-15T00:00:00Z,Tbilisi,writer,Human
Q1059316,Brett Kelly,1993-10-30T00:00:00Z,Vancouver,film director,Human
Q1337337,Emilie Lehmus,1841-08-30T00:00:00Z,Fürth,physician,Human
Q920963,Graeme Revell,1955-10-23T00:00:00Z,Auckland,singer,Human
Q6253965,John R. Paul,1893-04-14T00:00:00Z,Philadelphia,virologist,Human
Q957850,Hiroki Endō,1970-11-03T00:00:00Z,Akita,mangaka,Human
Q2017344,Jules Cotard,1840-06-01T00:00:00Z,Issoudun,psychiatrist,Human
Q76430,Carl von Clausewitz,1780-06-01T00:00:00Z,Burg,writer,Human
Q76432,Rudolf Virchow,1821-10-13T00:00:00Z,Świdwin,politician,Human
Q76427,Dieter Rams,1932-05-20T00:00:00Z,Wiesbaden,university teacher,Human
Q15402329,Paul Miracovici,1906-02-21T00:00:00Z,Frumoasa,draftsperson,Human
Q3437069,Robin Foster,1953-01-01T00:00:00Z,,guitarist,Human
Q5548977,Gerald Burton Winrod,1900-03-07T00:00:00Z,Wichita,peace activist,Human
Q7049826,Noor Muhammad,1951-04-15T00:00:00Z,Abbottabad,topologist,Human
Q5638313,Hafeez Hoorani,1954-01-01T00:00:00Z,Karachi,physicist,Human
Q6152257,Jane Gallop,1952-05-04T00:00:00Z,Duluth,academic,Human
Q5111617,Christo Coetzee,1929-03-24T00:00:00Z,Johannesburg,painter,Human
Q3959999,Sibilla,1954-04-14T00:00:00Z,Zimbabwe,singer,Human
Q8248572,Blai Bonet,1926-12-10T00:00:00Z,Santanyí,playwright,Human
Q5231245,David Bedein,1950-08-31T00:00:00Z,,journalist,Human
Q7349279,Robert Richardson Sears,1908-08-31T00:00:00Z,Palo Alto,psychologist,Human
Q6173051,Ángel Arango,1926-03-25T00:00:00Z,Havana,jurist,Human
Q4208611,Ivan Kajdanov,1782-02-19T00:00:00Z,,historian,Human
Q6713156,M. Shahid Qureshi,,Karachi,astronomer,Human
Q3435913,Robert Micheau-Vernez,1907-10-16T00:00:00Z,Brest,illustrator,Human
Q5439125,Fayyazuddin,1930-11-10T00:00:00Z,Ludhiana,physicist,Human
Q6189236,Jetti A. Oliver,1931-10-19T00:00:00Z,Khammam,economist,Human
Q123330,Léopold Szondi,1893-03-11T00:00:00Z,Nitra,psychiatrist,Human
Q6933291,Mujaddid Ahmad Ijaz,1937-07-16T00:00:00Z,Lahore,physicist,Human
Q4891053,Alfons Figueras,1922-10-15T00:00:00Z,Vilanova i la Geltrú,comics artist,Human
Q3499274,Isidre Puig Boada,1891-04-20T00:00:00Z,Barcelona,architect,Human
Q3122850,Géant-Vert,1953-01-01T00:00:00Z,,lyricist,Human
Q76478,Kirsten Dunst,1982-04-30T00:00:00Z,Point Pleasant,television actor,Human
Q76483,Rainer Maria Rilke,1875-12-04T00:00:00Z,Prague,writer,Human
Q76498,Q76498,1929-11-12T00:00:00Z,Garmisch-Partenkirchen,children's writer,Human
Q76442,Johann Christoph Gottsched,1700-02-02T00:00:00Z,Königsberg,translator,Human
Q76465,August Weismann,1834-01-17T00:00:00Z,Frankfurt,physician,Human
Q76492,Fritz Reuter,1810-11-07T00:00:00Z,Stavenhagen,painter,Human
Q76504,Paul Natorp,1854-01-14T00:00:00Z,Düsseldorf,historian,Human
Q76499,Johann Georg Hamann,1730-08-27T00:00:00Z,Königsberg,theologian,Human
Q76485,Johann Pachelbel,1653-09-01T00:00:00Z,Nuremberg,teacher,Human
Q76501,Nicolai Hartmann,1882-02-20T00:00:00Z,Riga,writer,Human
Q131285,John Williams,1932-02-08T00:00:00Z,New York City,composer,Human
Q114669008,Pep Divins,1951-01-01T00:00:00Z,Llobera,herder,Human
Q5343358,Edward Haskell,1906-08-24T00:00:00Z,Plovdiv,scientist,Human
Q16269483,Didier Guyot,1957-06-01T00:00:00Z,,musician,Human
Q10280325,Fausto Fawcett,1957-05-10T00:00:00Z,Rio de Janeiro,actor,Human
Q115552048,Jennifer Dorow,1970-09-01T00:00:00Z,Milwaukee,coach,Human
Q16892798,Noluen Le Buhé,1972-01-01T00:00:00Z,Locoal-Mendon,singer,Human
Q67372349,Victoria Jiménez Kasintseva,2005-08-09T00:00:00Z,Andorra la Vella,tennis player,Human
Q112965927,Buyunchaokete,2002-01-19T00:00:00Z,Bortala Mongol Autonomous Prefecture,tennis player,Human
Q7412735,Samuel T. Francis,1947-04-29T00:00:00Z,Chattanooga,journalist,Human
Q25391305,Angela Marzullo,1971-11-08T00:00:00Z,Zurich,artist,Human
Q105694002,Joseph Williamson,1991-08-30T00:00:00Z,,athletics competitor,Human
Q13634249,Jean-Louis Jossic,1947-07-15T00:00:00Z,Nantes,musician,Human
Q7319874,Rezia Wahid,1976-01-01T00:00:00Z,Bangladesh,weaver,Human
Q109771291,Fábián Marozsán,1999-10-08T00:00:00Z,Budapest,tennis player,Human
Q260424,Left Boy,1988-12-17T00:00:00Z,Vienna,singer,Human
Q234174,Marina Diamandis,1985-10-10T00:00:00Z,Brynmawr,singer,Human
Q237196,H. Rider Haggard,1856-06-22T00:00:00Z,Bradenham,writer,Human
Q299161,Javier Marías,1951-09-20T00:00:00Z,Madrid,writer,Human
Q82199,Hande Yener,1973-01-12T00:00:00Z,Kadıköy,singer,Human
Q167889,Zazie,1964-04-18T00:00:00Z,Boulogne-Billancourt,recording artist,Human
Q272492,Diana Gabaldon,1952-01-11T00:00:00Z,Scottsdale,writer,Human
Q198962,Sandy,1983-01-28T00:00:00Z,Campinas,actor,Human
Q236531,Teddy Sinclair,1986-08-15T00:00:00Z,Bradford,singer,Human
Q255339,Donna Tartt,1963-12-23T00:00:00Z,Greenwood,writer,Human
Q92614,Douglas Engelbart,1925-01-30T00:00:00Z,Portland,inventor,Human
Q125121,Aretha Franklin,1942-03-25T00:00:00Z,Memphis,singer,Human
Q316347,Thomas Reid,1710-04-26T00:00:00Z,Strachan,mathematician,Human
Q17486589,Lorin Morgan-Richards,1975-02-16T00:00:00Z,Beebetown,poet,Human
Q47538364,Giovanni Morassutti,1980-03-15T00:00:00Z,Padua,artist,Human
Q16192988,Nigel Westlake,1958-09-06T00:00:00Z,Perth,conductor,Human
Q21454208,Dimitrie Berea,1908-11-02T00:00:00Z,Bacău,painter,Human
Q17917681,Theresa Clay,1911-02-07T00:00:00Z,,zoologist,Human
Q116765046,Ariadna Vieyra Danés,2002-01-01T00:00:00Z,Roses,composer,Human
Q108122488,Antonio Velaz,1986-11-02T00:00:00Z,Secaucus,music executive,Human
Q28123942,Wojciech Olszański,1960-07-07T00:00:00Z,Kłodzko,actor,Human
Q25491989,Meira Barnea-Goldberg,1978-10-16T00:00:00Z,Petah Tikva,writer,Human
Q89525498,Blue Newman,2012-06-23T00:00:00Z,Los Angeles,composer,Human
Q117284075,Danny G. Hill,2009-02-10T00:00:00Z,Vancouver,singer,Human
Q100728768,Pascal Normand,1979-01-01T00:00:00Z,Notre-Dame-des-Laurentides,filmmaker,Human
Q76512,Franz Xaver von Baader,1765-03-27T00:00:00Z,Munich,engineer,Human
Q76516,Richard Avenarius,1843-11-19T00:00:00Z,Paris,university teacher,Human
Q76513,Carl Vogt,1817-07-05T00:00:00Z,Giessen,politician,Human
Q76509,Karl Jaspers,1883-02-23T00:00:00Z,Oldenburg,psychiatrist,Human
Q131433,Shania Twain,1965-08-28T00:00:00Z,Windsor,recording artist,Human
Q131333,George Eliot,1819-11-22T00:00:00Z,Nuneaton,writer,Human
Q131324,Janet Jackson,1966-05-16T00:00:00Z,Gary,recording artist,Human
Q76576,Friedrich Schleiermacher,1768-11-21T00:00:00Z,Wrocław,translator,Human
Q76587,Franz Nissl,1860-09-09T00:00:00Z,Frankenthal,psychiatrist,Human
Q76564,Carl Gustav Jacob Jacobi,1804-12-10T00:00:00Z,Potsdam,mathematician,Human
Q76548,Meister Eckhart,1260-01-01T00:00:00Z,Nessetal,university teacher,Human
Q76586,Karl Kautsky,1854-10-16T00:00:00Z,Prague,politician,Human
Q123994,Johann II Bernoulli,1710-05-28T00:00:00Z,Basel,university teacher,Human
Q123925,Maximilian Bircher-Benner,1867-08-22T00:00:00Z,Aarau,author,Human
Q124527,James Thurber,1894-12-08T00:00:00Z,Columbus,playwright,Human
Q123894,Jules Gilliéron,1854-12-21T00:00:00Z,La Neuveville,professor,Human
Q124025,Jost Bürgi,1552-02-28T00:00:00Z,Lichtensteig,astronomer,Human
Q124382,Maurice Mességué,1921-12-14T00:00:00Z,Colayrac-Saint-Cirq,writer,Human
Q124437,Binjamin Wilkomirski,1941-02-12T00:00:00Z,Biel/Bienne,writer,Human
